wejściowe,wejściowy,ADJ,5
wejściowych,wejściowy,ADJ,5
wentylacyjne,wentylacyjny,ADJ,5
wesołych,wesoły,ADJ,5
westchnął,westchnąć,VERB,5
wędkarstwa,wędkarstwo,NOUN,5
wędrówki,wędrówka,NOUN,5
węzłów,węzeł,NOUN,5
wglądu,wgląd,NOUN,5
wibracji,wibracja,NOUN,5
widokami,widok,NOUN,5
wielkanocne,wielkanocny,ADJ,5
wielofunkcyjne,wielofunkcyjny,ADJ,5
wierszy,wiersz,NOUN,5
wieżę,wieża,NOUN,5
wilgotną,wilgotny,ADJ,5
wilka,wilka,NOUN,5
wiosenny,wiosenny,ADJ,5
wirtualnego,wirtualny,ADJ,5
wirtualny,wirtualny,ADJ,5
wisisz,wisieć,VERB,5
witrynie,witryna,NOUN,5
wizualizacje,wizualizacja,NOUN,5
wizualna,wizualny,ADJ,5
wkłada,wkładać,VERB,5
wkurzony,wkurzyć,ADJ,5
wlewamy,wlewać,VERB,5
wliczona,wliczyć,ADJ,5
władcą,władca,NOUN,5
władzami,władza,NOUN,5
włamał,włamać,VERB,5
właściwościach,właściwość,NOUN,5
włączenia,włączyć,NOUN,5
włączone,włączyć,ADJ,5
włączony,włączyć,ADJ,5
włoska,włoski,ADJ,5
włożył,włożyć,VERB,5
wnosić,wnosić,VERB,5
worku,worek,NOUN,5
wpadają,wpadać,VERB,5
wpłacić,wpłacić,VERB,5
wpłata,wpłata,NOUN,5
wpłyną,wpłynąć,VERB,5
wpływające,wpływać,ADJ,5
wskazań,wskazanie,NOUN,5
wskazówka,wskazówka,NOUN,5
wskaźników,wskaźnik,NOUN,5
wspierania,wspierać,NOUN,5
wspinaczka,wspinaczka,NOUN,5
wspinaczki,wspinaczka,NOUN,5
wspomniałam,wspomnieć,VERB,5
wspomniana,wspomnieć,ADJ,5
wspomniany,wspomnieć,ADJ,5
wspólnika,wspólnik,NOUN,5
współczynnik,współczynnik,NOUN,5
wstała,wstać,VERB,5
wstawię,wstawić,VERB,5
wstąpić,wstąpić,VERB,5
wstrząsnąć,wstrząsnąć,VERB,5
wszechstronne,wszechstronny,ADJ,5
wszystkiemu,wszystko,PRON,5
wybaczysz,wybaczyć,VERB,5
wybrzeże,wybrzeże,NOUN,5
wybrzeżu,wybrzeże,NOUN,5
wychodziła,wychodzić,VERB,5
wychowanków,wychowanek,NOUN,5
wyciągnij,wyciągnąć,VERB,5
wyciszyć,wyciszyć,VERB,5
wydam,wydać,VERB,5
wydaniem,wydać,NOUN,5
wydawcy,wydawca,NOUN,5
wyjadę,wyjechać,VERB,5
wyjaśnij,wyjaśnić,VERB,5
wyjątkowość,wyjątkowość,NOUN,5
wyjdą,wyjść,VERB,5
wykazał,wykazać,VERB,5
wykładzie,wykład,NOUN,5
wykorzystano,wykorzystać,VERB,5
wykorzystany,wykorzystać,ADJ,5
wymówka,wymówka,NOUN,5
wymyśliłem,wymyślić,VERB,5
wynikać,wynikać,VERB,5
wyobrażałam,wyobrażać,VERB,5
wypadł,wypaść,VERB,5
wypełnianie,wypełniać,NOUN,5
wypełnieniu,wypełnić,NOUN,5
wypłacane,wypłacać,ADJ,5
wypłat,wypłata,NOUN,5
wypocząć,wypocząć,VERB,5
wypożyczenie,wypożyczenie,NOUN,5
wypuść,wypuść,VERB,5
wyrazisty,wyrazisty,ADJ,5
wyrazu,wyraz,NOUN,5
wyraźną,wyraźny,ADJ,5
wyraźnego,wyraźny,ADJ,5
wyrażania,wyrażać,NOUN,5
wyrośnięcia,wyrosnąć,NOUN,5
wyróżnień,wyróżnienie,NOUN,5
wyrwał,wyrwać,VERB,5
wysiłkiem,wysiłek,NOUN,5
wysłuchania,wysłuchać,NOUN,5
wystawiać,wystawiać,VERB,5
wystawienia,wystawić,NOUN,5
wystawione,wystawić,ADJ,5
wystąpią,wystąpić,VERB,5
wystąpień,wystąpienie,NOUN,5
wysuszone,wysuszyć,ADJ,5
wysyłając,wysyłać,VERB,5
wysyłania,wysyłać,NOUN,5
wyszukiwarce,wyszukiwarka,NOUN,5
wyśle,wysłać,VERB,5
wyświetlania,wyświetlać,NOUN,5
wyświetlenia,wyświetlenie,NOUN,5
wytchnienia,wytchnienie,NOUN,5
wytrzymałego,wytrzymały,ADJ,5
wytworzyć,wytworzyć,VERB,5
wywołało,wywołać,VERB,5
wyznanie,wyznanie,NOUN,5
wzajemnej,wzajemny,ADJ,5
zabawnie,zabawnie,ADV,5
zabezpieczające,zabezpieczać,ADJ,5
zabezpieczania,zabezpieczać,NOUN,5
zabezpieczeniu,zabezpieczenie,NOUN,5
zabezpieczony,zabezpieczyć,ADJ,5
zabici,zabić,NOUN,5
zabiliśmy,zabić,VERB,5
zabrzmi,zabrzmieć,VERB,5
zabrzmiało,zabrzmieć,VERB,5
zabudowa,zabudowa,NOUN,5
zachęcająco,zachęcająco,ADV,5
zachodniej,zachodni,ADJ,5
zachodnim,zachodni,ADJ,5
zachowały,zachować,VERB,5
zachowana,zachować,ADJ,5
zachwycające,zachwycać,ADJ,5
zaczynacie,zaczynać,VERB,5
zadał,zadać,VERB,5
zadbany,zadbany,ADJ,5
zadecydować,zadecydować,VERB,5
zadziałało,zadziałać,VERB,5
zagadnieniem,zagadnienie,NOUN,5
zaginęła,zaginąć,VERB,5
zaginięcia,zaginąć,NOUN,5
zaglądam,zaglądać,VERB,5
zagram,zagrać,VERB,5
zajdzie,zajść,VERB,5
zajmowała,zajmować,VERB,5
zajmującą,zajmować,ADJ,5
zakładasz,zakładać,VERB,5
zakłóca,zakłócać,VERB,5
zakłóceń,zakłócenie,NOUN,5
zakupionego,zakupić,ADJ,5
zaleceniami,zalecenie,NOUN,5
załadunku,załadunek,NOUN,5
załamania,załamanie,NOUN,5
zamachu,zamach,NOUN,5
zamieszać,zamieszać,VERB,5
zamykana,zamykać,ADJ,5
zapachowe,zapachowy,ADJ,5
zapamiętania,zapamiętać,NOUN,5
zapasowe,zapasowy,ADJ,5
zapewnij,zapewnić,VERB,5
zaplanowanych,zaplanować,ADJ,5
zapłata,zapłata,NOUN,5
zapomnieliście,zapomnieć,VERB,5
zaprojektowania,zaprojektować,NOUN,5
zaproś,zaprosić,VERB,5
zapytasz,zapytać,VERB,5
zaradzić,zaradzić,VERB,5
zarejestrowania,zarejestrować,NOUN,5
zarejestrowanie,zarejestrować,NOUN,5
zarezerwowane,zarezerwować,ADJ,5
zaręczynowy,zaręczynowy,ADJ,5
zarzucić,zarzucić,VERB,5
zasadniczą,zasadniczy,ADJ,5
zasłużył,zasłużyć,VERB,5
zastanawiają,zastanawiać,VERB,5
zastanawiając,zastanawiać,VERB,5
zastanawialiście,zastanawiać,VERB,5
zastanowienia,zastanowienie,NOUN,5
zastrzelę,zastrzec,VERB,5
zaszła,zajść,VERB,5
zaszły,zajść,VERB,5
zatrzymamy,zatrzymać,VERB,5
zauważyliście,zauważyć,VERB,5
zawartą,zawrzeć,ADJ,5
zawiadomienia,zawiadomienie,NOUN,5
zawierająca,zawierać,ADJ,5
zawieszone,zawiesić,ADJ,5
zawiódł,zawieść,VERB,5
zawodem,zawód,NOUN,5
zawołać,zawołać,VERB,5
zazdrosna,zazdrosny,ADJ,5
zbliżają,zbliżać,VERB,5
zbliżamy,zbliżać,VERB,5
zbudowano,zbudować,VERB,5
zdjęciową,zdjęciowy,ADJ,5
zdradzisz,zdradzić,VERB,5
zdziwienie,zdziwienie,NOUN,5
zebrali,zebrać,VERB,5
zemścić,zemścić,VERB,5
zespołach,zespół,NOUN,5
zeszły,zeszły,ADJ,5
zeszyt,zeszyt,NOUN,5
zgłoszeniowego,zgłoszeniowy,ADJ,5
zielono,zielono,ADV,5
zimnego,zimny,ADJ,5
złapałam,złapać,VERB,5
złoża,złoże,NOUN,5
złożeniem,złożyć,NOUN,5
złożona,złożyć,ADJ,5
złożyło,złożyć,VERB,5
zmieniłaś,zmienić,VERB,5
zmierzamy,zmierzać,VERB,5
zmieszaj,zmieszać,VERB,5
zmiksuj,zmiksować,VERB,5
zmusił,zmusić,VERB,5
zmuszają,zmuszać,VERB,5
znajomo,znajomo,ADV,5
znaną,znany,ADJ,5
znanej,znać,ADJ,5
zniszczyła,zniszczyć,VERB,5
zrezygnowałem,zrezygnować,VERB,5
zrobieniu,zrobić,NOUN,5
zrobiłaby,zrobić,VERB,5
zrozumiecie,zrozumieć,VERB,5
zróżnicowanie,zróżnicowanie,NOUN,5
zużyte,zużyć,ADJ,5
związać,związać,VERB,5
zwierzaka,zwierzak,NOUN,5
zwierzęcego,zwierzęcy,ADJ,5
zwolnieniu,zwolnieć,NOUN,5
zwolnień,zwolnienie,NOUN,5
zwracaj,zwracać,VERB,5
zwycięzcę,zwycięzca,NOUN,5
zwyczajny,zwyczajny,ADJ,5
zwyczajnych,zwyczajny,ADJ,5
zyskujesz,zyskiwać,VERB,5
żałosny,żałosny,ADJ,5
żar,żar,NOUN,5
żyłem,żyć,VERB,5
żywią,żywić,VERB,5
żywieniu,żywienie,NOUN,5
żywnościowe,żywnościowy,ADJ,5
adrenalina,adrenalina,NOUN,4
adresów,adres,NOUN,4
agresywna,agresywny,ADJ,4
aktorki,aktorka,NOUN,4
aktualizować,aktualizować,VERB,4
aktualizowane,aktualizować,ADJ,4
aktywną,aktywny,ADJ,4
aktywni,aktywny,ADJ,4
alarmu,alarm,NOUN,4
alergeny,alergen,NOUN,4
alergią,alergia,NOUN,4
algorytmy,algorytm,NOUN,4
alternatywnej,alternatywny,ADJ,4
ambicję,ambicja,NOUN,4
analizuje,analizować,VERB,4
analogia,analogia,NOUN,4
ankiecie,ankieta,NOUN,4
ankiet,ankiet,NOUN,4
ankietę,ankieta,NOUN,4
anonimowość,anonimowość,NOUN,4
apelują,apelować,VERB,4
aranżacje,aranżacja,NOUN,4
aranżację,aranżacja,NOUN,4
architekta,architekt,NOUN,4
architektem,architekt,NOUN,4
architektoniczne,architektoniczny,ADJ,4
architekturze,architektura,NOUN,4
aresztowali,aresztować,VERB,4
aresztowanie,aresztować,NOUN,4
arkusza,arkusz,NOUN,4
armią,armia,NOUN,4
arogancki,arogancki,ADJ,4
aromacie,aromat,NOUN,4
artystę,artysta,NOUN,4
asystentów,asystent,NOUN,4
atut,atut,NOUN,4
autopsji,autopsja,NOUN,4
azotu,azot,NOUN,4
babciu,babcia,PROPN,4
badawczy,badawczy,ADJ,4
bagno,bagno,NOUN,4
bankructwa,bankructwo,NOUN,4
barki,bark,NOUN,4
bawiłem,bawić,VERB,4
benzyny,benzyna,NOUN,4
bestii,bestia,NOUN,4
bezpośredniej,bezpośredni,ADJ,4
bezprzewodowego,bezprzewodowy,ADJ,4
bezsenności,bezsenność,NOUN,4
biedy,bieda,NOUN,4
biegi,bieg,NOUN,4
bilansu,bilans,NOUN,4
bił,bić,VERB,4
biło,bić,VERB,4
biologicznych,biologiczny,ADJ,4
biurowej,biurowy,ADJ,4
biznesową,biznesowy,ADJ,4
bliźniaków,bliźniak,NOUN,4
blogach,blog,NOUN,4
bloger,bloger,NOUN,4
blogerów,bloger,NOUN,4
blogerzy,bloger,NOUN,4
bluzki,bluzka,NOUN,4
błagał,błagać,VERB,4
błyszczy,błyszczeć,VERB,4
bocznej,boczny,ADJ,4
bogu,bóg,PROPN,4
boje,bać,VERB,4
bolą,boleć,VERB,4
boskie,boski,ADJ,4
brało,brać,VERB,4
brały,brać,VERB,4
brawami,brawo,NOUN,4
brązowych,brązowy,ADJ,4
brodę,broda,NOUN,4
brody,broda,NOUN,4
brudnych,brudny,ADJ,4
brudu,brud,NOUN,4
brytyjskiej,brytyjski,ADJ,4
budowlana,budowlany,ADJ,4
buduj,budować,VERB,4
budżetowe,budżetowy,ADJ,4
bufet,bufet,NOUN,4
bufetu,bufet,NOUN,4
bułce,bułka,NOUN,4
buntu,bunt,NOUN,4
buraki,burak,NOUN,4
całować,całować,VERB,4
cebulą,cebula,NOUN,4
cechach,cecha,NOUN,4
cenimy,cenić,VERB,4
cenione,cenić,ADJ,4
centralny,centralny,ADJ,4
cera,cera,NOUN,4
ceremonię,ceremonia,NOUN,4
certyfikacji,certyfikacja,NOUN,4
charakterystykę,charakterystyka,NOUN,4
charakteryzujące,charakteryzować,ADJ,4
chciałyby,chcieć,VERB,4
chemicznie,chemicznie,ADV,4
chińska,chiński,ADJ,4
chińskiego,chiński,ADJ,4
chłopczyk,chłopczyk,PROPN,4
chodzili,chodzić,VERB,4
cholernej,cholerny,ADJ,4
cholernym,cholerny,ADJ,4
chorą,chory,ADJ,4
choruje,chorować,VERB,4
chwała,chwała,NOUN,4
chwały,chwała,NOUN,4
chwyć,chwyć,VERB,4
ciągłych,ciągły,ADJ,4
ciekawiej,ciekawie,ADV,4
ciekawszych,ciekawy,ADJ,4
ciemnego,ciemny,ADJ,4
ciemniejszy,ciemny,ADJ,4
ciemnościach,ciemność,NOUN,4
cieni,cień,NOUN,4
cienką,cienki,ADJ,4
cieplej,ciepło,ADV,4
cieszmy,cieszyć,VERB,4
cioci,ciocia,NOUN,4
ciotka,ciotka,PROPN,4
cofa,cofać,VERB,4
cyfr,cyfr,NOUN,4
cyfrową,cyfrowy,ADJ,4
czasopism,czasopismo,NOUN,4
czasowych,czasowy,ADJ,4
czczo,czczo,ADV,4
czekacie,czekać,VERB,4
czekania,czekać,NOUN,4
czekoladowy,czekoladowy,ADJ,4
częstotliwością,częstotliwość,NOUN,4
czujnika,czujnik,NOUN,4
czuwa,czuwać,VERB,4
czyimś,czyjś,DET,4
czyja,czyj,DET,4
czymkolwiek,cokolwiek,PRON,4
czytało,czytać,VERB,4
dałbym,dać,VERB,4
dano,dać,VERB,4
dawek,dawka,NOUN,4
dawkach,dawka,NOUN,4
dawkowanie,dawkowanie,NOUN,4
dążeniu,dążyć,NOUN,4
dbając,dbać,VERB,4
dekorację,dekoracja,NOUN,4
dekoracyjnych,dekoracyjny,ADJ,4
delikatnych,delikatny,ADJ,4
dentysta,dentysta,NOUN,4
deskę,deska,NOUN,4
detal,detal,NOUN,4
determinacji,determinacja,NOUN,4
detoks,detoks,NOUN,4
dezynfekcji,dezynfekcja,NOUN,4
diamentów,diament,NOUN,4
dietetyczne,dietetyczny,ADJ,4
dinozaury,dinozaura,NOUN,4
dłużnika,dłużnik,NOUN,4
dłużników,dłużnik,NOUN,4
docelowego,docelowy,ADJ,4
docenia,doceniać,VERB,4
doceniać,doceniać,VERB,4
doceniają,doceniać,VERB,4
dochodziło,dochodzić,VERB,4
doczekał,doczekać,VERB,4
dogodnym,dogodny,ADJ,4
dokumentem,dokument,NOUN,4
dokupić,dokupić,VERB,4
dolna,dolny,ADJ,4
dołączenia,dołączyć,NOUN,4
dołączę,dołączyć,VERB,4
dołączona,dołączyć,ADJ,4
dołączył,dołączyć,VERB,4
dołączyła,dołączyć,VERB,4
domaga,domagać,VERB,4
domagają,domagać,VERB,4
domyślać,domyślać,VERB,4
dopasowania,dopasować,NOUN,4
dopasowanych,dopasować,ADJ,4
dopełniają,dopełniać,VERB,4
dopilnuj,dopilnować,VERB,4
doprawiamy,doprawiać,VERB,4
doprowadziła,doprowadzić,VERB,4
doradców,doradca,NOUN,4
dorosłymi,dorosły,ADJ,4
doskonalić,doskonalić,VERB,4
dostarczania,dostarczać,NOUN,4
dostarczone,dostarczyć,ADJ,4
dostawcę,dostawca,NOUN,4
dostępnej,dostępny,ADJ,4
dostępnymi,dostępny,ADJ,4
doświadczył,doświadczyć,VERB,4
dotkniętych,dotknąć,ADJ,4
dotknij,dotknąć,VERB,4
dotyczyły,dotyczyć,VERB,4
dotykał,dotykać,VERB,4
dowódca,dowódca,NOUN,4
dowództwo,dowództwo,NOUN,4
doznała,doznać,VERB,4
drewnem,drewno,NOUN,4
drewnianym,drewniany,ADJ,4
drogich,drogi,ADJ,4
drogowy,drogowy,ADJ,4
drukarni,drukarnia,NOUN,4
druki,druk,NOUN,4
drzewko,drzewko,NOUN,4
duchowych,duchowy,ADJ,4
duchowym,duchowy,ADJ,4
duma,duma,NOUN,4
dymisji,dymisja,NOUN,4
dyskretnie,dyskretnie,ADV,4
dysponować,dysponować,VERB,4
dystrybutorów,dystrybutor,NOUN,4
działach,dział,NOUN,4
działaj,działać,VERB,4
działającą,działać,ADJ,4
działających,działać,ADJ,4
działasz,działać,VERB,4
dziedzińcu,dziedziniec,NOUN,4
dziel,dziel,VERB,4
dziesiątej,dziesiąty,ADJ,4
dziewicą,dziewica,NOUN,4
dzwoniła,dzwonić,VERB,4
echo,echo,NOUN,4
edukacyjnej,edukacyjny,ADJ,4
edukacyjny,edukacyjny,ADJ,4
egzaminach,egzamin,NOUN,4
egzekucja,egzekucja,NOUN,4
ekscytujące,ekscytujący,ADJ,4
eksploatacja,eksploatacja,NOUN,4
eksplozję,eksplozja,NOUN,4
ekspresji,ekspresja,NOUN,4
elektrowni,elektrownia,NOUN,4
eliminować,eliminować,VERB,4
emerytalne,emerytalny,ADJ,4
energetyczna,energetyczny,ADJ,4
enzymów,enzym,NOUN,4
epizod,epizod,NOUN,4
epoka,epoka,NOUN,4
espresso,espresso,NOUN,4
estetykę,estetyka,NOUN,4
etatu,etat,NOUN,4
eteryczne,eteryczny,ADJ,4
etycznych,etyczny,ADJ,4
etykiecie,etykieta,NOUN,4
ewakuację,ewakuacja,NOUN,4
ewentualny,ewentualny,ADJ,4
fajnym,fajny,ADJ,4
fal,fala,NOUN,4
fanami,fan,NOUN,4
farmę,farma,NOUN,4
fatalna,fatalny,ADJ,4
faworytem,faworyt,NOUN,4
felgi,felgi,NOUN,4
fermentacji,fermentacja,NOUN,4
filiżankę,filiżanka,NOUN,4
firmowego,firmowy,ADJ,4
fontanny,fontanna,NOUN,4
formacji,formacja,NOUN,4
formatu,format,NOUN,4
fotelika,fotelika,NOUN,4
fototapeta,fototapet,NOUN,4
frajerów,frajer,NOUN,4
frazę,fraza,NOUN,4
frekwencji,frekwencja,NOUN,4
fundamentem,fundament,NOUN,4
funkcjami,funkcja,NOUN,4
gadają,gadać,VERB,4
gadki,gadka,NOUN,4
gadżetów,gadżet,NOUN,4
garderobie,garderoba,NOUN,4
gasi,gasić,VERB,4
gazowe,gazowy,ADJ,4
gąbki,gąbka,NOUN,4
genach,gen,NOUN,4
geometrii,geometria,NOUN,4
gliniarzy,gliniarz,NOUN,4
globalnych,globalny,ADJ,4
głębokości,głębokość,NOUN,4
głosi,głosić,VERB,4
głosował,głosować,VERB,4
główki,główka,NOUN,4
głupotę,głupota,NOUN,4
godną,godny,ADJ,4
godnie,godnie,ADV,4
goi,goić,VERB,4
gorzka,gorzki,ADJ,4
gospodarcza,gospodarczy,ADJ,4
gotówce,gotówka,NOUN,4
gotówkowe,gotówkowy,ADJ,4
graczem,gracz,NOUN,4
grając,grać,VERB,4
grałeś,grać,VERB,4
granatu,granat,NOUN,4
graty,grat,NOUN,4
grecki,grecki,ADJ,4
grosze,grosz,NOUN,4
groźnie,groźnie,ADV,4
grubo,grubo,ADV,4
grubych,gruby,ADJ,4
gruntowne,gruntowny,ADJ,4
gruntowych,gruntowy,ADJ,4
grzeczna,grzeczny,ADJ,4
grzeje,grzać,VERB,4
grzewcze,grzewczy,ADJ,4
gubernator,gubernator,NOUN,4
hak,hak,NOUN,4
halach,hal,NOUN,4
halucynacje,halucynacja,NOUN,4
herbatkę,herbatka,NOUN,4
hipotecznych,hipoteczny,ADJ,4
historyczny,historyczny,ADJ,4
hodowla,hodowla,NOUN,4
hormonalnej,hormonalny,ADJ,4
humorze,humor,NOUN,4
hurtową,hurtowy,ADJ,4
ideały,ideał,NOUN,4
ideologii,ideologia,NOUN,4
idiotę,idiota,NOUN,4
ignorancja,ignorancja,NOUN,4
ileż,ileż,DET,4
importu,import,NOUN,4
incydentów,incydent,NOUN,4
inflacja,inflacja,NOUN,4
inspektor,inspektor,NOUN,4
instalacją,instalacja,NOUN,4
instrumentu,instrument,NOUN,4
instytucją,instytucja,NOUN,4
intensywnych,intensywny,ADJ,4
interaktywna,interaktywny,ADJ,4
interaktywne,interaktywny,ADJ,4
interesującej,interesujący,ADJ,4
interwencja,interwencja,NOUN,4
intryguje,intrygować,VERB,4
intuicyjne,intuicyjny,ADJ,4
intymnej,intymny,ADJ,4
inwestują,inwestować,VERB,4
ironia,ironia,NOUN,4
istniała,istnieć,VERB,4
istot,istota,NOUN,4
jagód,jagód,NOUN,4
japońskich,japoński,ADJ,4
jarmark,jarmark,NOUN,4
jechaliśmy,jechać,VERB,4
jedli,jeść,VERB,4
jedliśmy,jeść,VERB,4
jednolitą,jednolity,ADJ,4
jednorodzinnego,jednorodzinny,ADJ,4
jedyni,jedyny,ADJ,4
jedząc,jeść,VERB,4
jezior,jezioro,NOUN,4
kabinę,kabina,NOUN,4
kadr,kadra,NOUN,4
kamizelka,kamizelka,NOUN,4
kamizelkę,kamizelka,NOUN,4
kanapę,kanapa,NOUN,4
karą,kara,NOUN,4
karnego,karny,ADJ,4
kartonu,karton,NOUN,4
kartotekę,kartoteka,NOUN,4
kielicha,kielich,NOUN,4
kieliszki,kieliszek,NOUN,4
kiełbaski,kiełbaska,NOUN,4
kiepskiej,kiepski,ADJ,4
kierownica,kierownica,NOUN,4
kierownicę,kierownica,NOUN,4
kierując,kierować,VERB,4
kije,kij,NOUN,4
kilo,kilo,NOUN,4
klasyk,klasyk,NOUN,4
klawiaturę,klawiatura,NOUN,4
klątwę,klątwa,NOUN,4
klubem,klub,NOUN,4
kłamię,kłamać,VERB,4
kobiecych,kobiecy,ADJ,4
kochanka,kochanka,NOUN,4
kodeks,kodeks,NOUN,4
kodem,kod,NOUN,4
kokosowym,kokosowy,ADJ,4
kolacje,kolacja,NOUN,4
koledze,kolega,NOUN,4
kolędy,kolęda,NOUN,4
kolorowymi,kolorowy,ADJ,4
kolorystykę,kolorystyka,NOUN,4
kołach,koło,NOUN,4
komedii,komedia,NOUN,4
komitetu,komitet,NOUN,4
komnaty,komnata,NOUN,4
komornika,komornik,NOUN,4
kompaktowy,kompaktowy,ADJ,4
kompleksowym,kompleksowy,ADJ,4
komputerowy,komputerowy,ADJ,4
komunalnych,komunalny,ADJ,4
koncentrujemy,koncentrować,VERB,4
konferencjach,konferencja,NOUN,4
konferencyjne,konferencyjny,ADJ,4
koniem,koń,NOUN,4
konkurencyjnej,konkurencyjny,ADJ,4
konkurencyjności,konkurencyjność,NOUN,4
konkursowa,konkursowy,ADJ,4
konstytucja,konstytucja,NOUN,4
konsultacjach,konsultacja,NOUN,4
konsultanci,konsultant,NOUN,4
kontaktem,kontakt,NOUN,4
kontra,kontra,ADJ,4
kontrolnej,kontrolny,ADJ,4
kontrolnych,kontrolny,ADJ,4
kontrolowany,kontrolować,ADJ,4
kontrowersyjne,kontrowersyjny,ADJ,4
kontynentu,kontynent,NOUN,4
konwencja,konwencja,NOUN,4
kopa,kopa,NOUN,4
kopią,kopia,NOUN,4
koraliki,koralik,NOUN,4
koronę,korona,NOUN,4
korzystaniu,korzystać,NOUN,4
kosmetyczki,kosmetyczka,NOUN,4
kosmiczne,kosmiczny,ADJ,4
kradną,kraść,VERB,4
krążą,krążyć,VERB,4
kreski,kreska,NOUN,4
kretyn,kretyn,NOUN,4
krojenia,krojenia,NOUN,4
krokach,krok,NOUN,4
króliczek,króliczka,NOUN,4
królik,królik,NOUN,4
kryminał,kryminał,NOUN,4
kryminały,kryminał,NOUN,4
krytykować,krytykować,VERB,4
krytykują,krytykować,VERB,4
krzakach,krzak,NOUN,4
krzesełka,krzesełko,NOUN,4
krzew,krzew,NOUN,4
księgowość,księgowość,NOUN,4
którędy,którędy,ADV,4
kubka,kubek,NOUN,4
kuchence,kuchenka,NOUN,4
kuchenka,kuchenka,NOUN,4
kuchenki,kuchenka,NOUN,4
kupnie,kupno,NOUN,4
kupowane,kupowany,ADJ,4
kupujących,kupujący,NOUN,4
kuracja,kuracja,NOUN,4
kurczakiem,kurczak,NOUN,4
kurierską,kurierski,ADJ,4
kursantów,kursant,NOUN,4
kwiatowym,kwiatowy,ADJ,4
kwitną,kwitnąć,VERB,4
kwot,kwota,NOUN,4
laser,laser,NOUN,4
latają,latać,VERB,4
lekarskiego,lekarski,ADJ,4
lekarstw,lekarstwo,NOUN,4
lekarzom,lekarz,NOUN,4
lekarzowi,lekarz,NOUN,4
letnia,letni,ADJ,4
letniego,letni,ADJ,4
lęków,lęk,NOUN,4
liczenie,liczyć,NOUN,4
liczyło,liczyć,VERB,4
likwiduje,likwidować,VERB,4
limonki,limonka,NOUN,4
literami,litera,NOUN,4
literaturę,literatura,NOUN,4
logicznie,logicznie,ADV,4
logicznych,logiczny,ADJ,4
lokalizacje,lokalizacja,NOUN,4
lokum,lokum,NOUN,4
lotniczego,lotniczy,ADJ,4
ludowe,ludowy,ADJ,4
ludowej,ludowy,ADJ,4
ludowych,ludowy,ADJ,4
luki,luk,NOUN,4
luksusem,luksus,NOUN,4
luksusowych,luksusowy,ADJ,4
lustrem,lustro,NOUN,4
luty,luty,NOUN,4
ładnego,ładny,ADJ,4
łap,łap,NOUN,4
łapę,łapa,NOUN,4
łaskawie,łaskawie,ADV,4
łatwych,łatwy,ADJ,4
łączna,łączny,ADJ,4
łożyska,łożysko,NOUN,4
łuski,łuska,NOUN,4
łyżeczką,łyżeczka,NOUN,4
łyżeczkę,łyżeczka,NOUN,4
łyżki,łyżka,NOUN,4
macierzyński,macierzyński,ADJ,4
macierzyństwie,macierzyństwo,NOUN,4
magazynowej,magazynowy,ADJ,4
malin,malina,NOUN,4
małemu,mały,ADJ,4
mandatów,mandat,NOUN,4
maniery,maniery,NOUN,4
maraton,maraton,NOUN,4
maratonie,maraton,NOUN,4
marchew,marchew,NOUN,4
markowych,markowy,ADJ,4
martwiłam,martwić,VERB,4
marynarkę,marynarka,NOUN,4
marynarki,marynarka,NOUN,4
marzec,marzec,NOUN,4
marzył,marzyć,VERB,4
maszynowy,maszynowy,ADJ,4
mata,mata,NOUN,4
maturze,matura,NOUN,4
mądrzejsi,mądry,ADJ,4
medali,medal,NOUN,4
medialnych,medialny,ADJ,4
medycynę,medycyna,NOUN,4
metrem,metr,NOUN,4
metrze,metro,NOUN,4
mgle,mgła,NOUN,4
miejscowej,miejscowy,ADJ,4
miejscowościach,miejscowość,NOUN,4
miękką,miękki,ADJ,4
miękkim,miękki,ADJ,4
mięty,mięto,NOUN,4
mikser,mikser,NOUN,4
miksera,mikser,NOUN,4
mineralne,mineralny,ADJ,4
minionych,miniony,ADJ,4
misie,misa,NOUN,4
mistrzostw,mistrzostwa,NOUN,4
mocniejsze,mocny,ADJ,4
modelka,modelek,NOUN,4
modlą,modlić,VERB,4
modlił,modlić,VERB,4
modliłam,modlić,VERB,4
monotonne,monotonny,ADJ,4
montujemy,montować,VERB,4
moralny,moralny,ADJ,4
morderstwem,morderstwo,NOUN,4
motoryzacyjnych,motoryzacyjny,ADJ,4
motto,motto,NOUN,4
motyl,motyl,NOUN,4
możliwą,możliwy,ADJ,4
mózgowych,mózgowy,ADJ,4
mrok,mrok,NOUN,4
mrożone,mrozić,ADJ,4
myśleniu,myślenie,NOUN,4
nabywca,nabywca,NOUN,4
nacięcie,naciąć,NOUN,4
nacisku,nacisk,NOUN,4
nadchodzące,nadchodzić,ADJ,4
nadejście,nadejście,NOUN,4
nadruki,nadruk,NOUN,4
nadruku,nadruk,NOUN,4
nadwagą,nadwaga,NOUN,4
naftowej,naftowy,ADJ,4
nagrodzeni,nagrodzić,ADJ,4
najmniejsza,mały,ADJ,4
najmniejszym,mały,ADJ,4
najniższych,niski,ADJ,4
najważniejszej,ważny,ADJ,4
nakazał,nakazać,VERB,4
nakładaj,nakładać,VERB,4
nakładania,nakładać,NOUN,4
nałożeniu,nałożyć,NOUN,4
namawiać,namawiać,VERB,4
namoczyć,namoczyć,VERB,4
